['са', 951]
['касдизни', 1]
['алайдавай', 1]
['девечиди', 1]
['кiелайбур', 1]
['жагъуррай', 1]
['лугьудайбуруз', 1]
['жагъурдай', 1]
['кiелай', 1]
['башламишайди', 1]
['жагъурайтiаза', 1]
['къармахар', 1]
['ахкъудрай', 1]
['цiицiалини', 1]
['жагъурайтiа', 1]
['хъана', 1]
['йифни', 1]
['гуьзетзавай', 1]
['ксанвач', 1]
['чуьнуьхайди', 1]
['эверзавайди', 1]
['лугьумир', 1]
['чинери', 1]
['иф', 1]
['ийизлугьудатiа', 1]
['лугьудачтiа', 1]
['кiевнавай', 1]
['хьайивалди', 1]
['чирнани', 1]
['чинерар', 1]
['ахтармиша', 1]
['сурара', 1]
['кiевнава', 1]
['лугьуник', 1]
['перер', 1]
['экъуьниз', 1]
['къизалар', 1]
['кьадарбур', 1]
['цiицiалидизни', 1]
['пачагьда', 1]
['къазидикай', 1]
['вучдайди', 1]
['къазивиле', 1]
['цiицiалидикай', 1]
['гьунардалди', 1]
['ийи-', 1]
['гьунардалда', 1]
['чiурнач', 1]
['кiандайвал', 1]
['адалатдин', 1]
['дуванар', 1]
['хъийидайда', 1]
['къазидихъ', 1]
['сейриз', 1]
['шегьердай', 1]
['файтундай', 1]
['далдакихъ', 1]
['аватнаадай', 1]
['ихтибарлу', 1]
['акун', 1]
['гьамбалвал', 1]
['харабаяр', 1]
['гьисаб', 1]
['хкизвач', 1]
['чирди', 1]
['чкадай', 1]
['агъадач', 1]
['папав', 1]
['гьарагъарна', 1]
['балхундин', 1]
['айвандал', 1]
['жузада', 1]
['вахчудайла', 1]
['къакъудай', 1]
['къацикъ', 1]
['шехьунин', 1]
['сесинал', 1]
['гакъудай', 1]
['хъфизна', 1]
['хутахун', 1]
['малумарнай', 1]
['кавхадиз', 1]
['папал', 1]
['элитiда', 1]
['гьамбалдиз', 1]
['гахкуда', 1]
['вугуда', 1]
['хизандин', 1]
['хъфирвал', 1]
['хкьадач', 1]
['айвандин', 1]
['ханумаз', 1]
['кьурлагьмалди', 1]
['авурвал', 1]
['вахтудилай', 1]
['алейкум', 1]
['пулар', 1]
['вахтуналди', 1]
['улай', 1]
['къизилрилай', 1]
['аладарда', 1]
['ханумдин', 1]
['кухтада', 1]
['ханумани', 1]
['гахкьур', 1]
['гьамбалдини', 1]
['кьулуьз', 1]
['гахкъатна', 1]
['хтана53', 1]
['агьмедан', 1]
['хурхур-пачагьдин', 1]
['хурхур-пачагьдиз', 1]
['хурхур-пачагь', 1]
['инсанарни', 1]
['хурхур-агъмед', 1]
['тiуьнар-хъунар', 1]
['либасрилай', 1]
['аладариз', 1]
['парталриз', 1]
['чизватiа', 1]
['жедаибур', 1]
['хутада', 1]
['ксарни', 1]
['ялиз-ялиз', 1]
['аскер', 1]
['ракъурнава', 1]
['алайвал', 1]
['хтана67', 1]
['турвал', 1]
['акуртiани', 1]
['гьургъуьнай', 1]
['физвайдан', 1]
['фекьидиз', 1]
['папай', 1]
['къепiина', 1]
['твазва', 1]
['жеривал', 1]
['пекни', 1]
['ачухда', 1]
['–гъваш', 1]
['уьлгуьч', 1]
['писи-писи', 1]
['гъваша', 1]
['кьепiинилай', 1]
['кьепiиниз', 1]
['ахтiуда', 1]
['фикьидин', 1]
['гуж-балалди', 1]
['кьулук', 1]
['месе', 1]
['76', 1]
['устiарар', 1]
['налогрини', 1]
['дегьекри', 1]
['абурув', 1]
['гьакимри', 1]
['мал-девлет', 1]
['девлетлуйрин', 1]
['чуьнухда', 1]
['алакьдани', 1]
['алакьдачни', 1]
['чирин', 1]
['кiама', 1]
['акьахзавайла', 1]
['тежервал', 1]
['гъанани', 1]
['аламач', 1]
['гуьл', 1]
['михер', 1]
['цлаз', 1]
['къилизар', 1]
['силисар', 1]
['хандакi', 1]
['къир', 1]
['цун', 1]
['чуьнуьхин', 1]
['цлал', 1]
['эвичiнамазди', 1]
['хтулдиз', 1]
['атiуди', 1]
['гьал-кьиса', 1]
['хкайвал', 1]
['хабармир', 1]
['хьанат1ани', 1]
['масадбуруз', 1]
['авунач', 1]
['шехьайтiа', 1]
['экуьнуьхъ', 1]
['куьрсарнава', 1]
['хкьадайла', 1]
['шехьа', 1]
['кварцихъ', 1]
['шехьзавайди', 1]
['кварни', 1]
['чуьнгуьрни', 1]
['уьфт', 1]
['бизар', 1]
['мейитдивай', 1]
['чуьнуьхайтiа', 1]
['хгуда', 1]
['куьрсарнавай', 1]
['стхяр', 1]
['атiайда', 1]
['лагьанайни', 1]
['кiватiиз', 1]
['гьунарар', 1]
['къалурзавай', 1]
['мердвилелди', 1]
['хьунач', 1]
['тагайла', 1]
['итимриз', 1]
['жеминай', 1]
['гьаясузвал', 1]
['атiут', 1]
['хтулдал', 1]
['мукiратiдалди', 1]
['къапуяр', 1]
['атiанва', 1]
['атiанавай', 1]
['къаравулди', 1]
['атiанавайбур', 1]
['кардай', 1]
['аллагьдилай', 1]
['угъридин', 1]
['жагъур', 1]
['мерд', 1]
['эгъечiна', 1]
['гьалдайди', 1]
['гьуьлерилай', 1]
['гимичи', 1]
['гимини', 1]
['заргардин', 1]
['чiарчiин', 1]
['ксузвай', 1]
['рехъ-хвал', 1]
['чiарчiихъ', 1]
['куркурри', 1]
['зурзаз-зурзаз', 1]
['кефер-кефиятар', 1]
['хгайтiа', 1]
['уьмуьр', 1]
['гимичиди', 1]
['уьлкведиз', 1]
['хквезва', 1]
['садавни', 1]
['тунач', 1]
['ав…', 1]
['и-а-ан', 1]
['и-а-а-а-ан', 1]
['и-а-а-а-а-ан…', 1]
['о-о-в-в-в', 1]
['жемятдик', 1]
['ламралай', 1]
['аватайди', 1]
['жагъан', 1]
['зегьметар', 1]
['регьятвилер', 1]
['гана80', 1]
['акьалтiай', 1]
['чалишмиш', 1]
['хьанатiани', 1]
['хатурни', 1]
['къаткай', 1]
['ийидачир', 1]
['къуншидинни', 1]
['тукiуьрайди', 1]
['туькiуьрайди', 1]
['темпелдиз', 1]
['туькiуьрдатiа', 1]
['бегемиш', 1]
['акурлаадаз', 1]
['тiупiал', 1]
['жагъин', 1]
['иштягь', 1]
['адиз', 1]
['гумир', 1]
['гьарайнатiани', 1]
['пацаралди', 1]
['къапунай', 1]
['физвайбуруз', 1]
['диганва', 1]
['гуьлуьшан', 1]
['парталар-затiар', 1]
['сун', 1]
['гъаларикай', 1]
['гъуьлуьв', 1]
['тежериба', 1]
['мисалар', 1]
['чiалар', 1]
['илим', 1]
['авам', 1]
['гьабурал', 1]
['абаси', 1]
['куьчедавай', 1]
['гуьгьуьлдиз', 1]
['итимиди', 1]
['ягълухни', 1]
['насигьат', 1]
['пашмандакиз', 1]
['хквезвайинани', 1]
['мийир', 1]
['кесибдивай', 1]
['регъуьла', 1]
['кiвалах-', 1]
['машинарни', 1]
['гимияр', 1]
['девейрални', 1]
['карванчидини', 1]
['зегьметдин', 1]
['йиса', 1]
['карванчи', 1]
['вилиятдиз', 1]
['чуьлдай', 1]
['нуькердиз', 1]
['кьадарсуз', 1]
['карванчидивай', 1]
['сагьиб', 1]
['атiанлай', 1]
['гице', 1]
['булахдални', 1]
['аждагьан-буба', 1]
['хъведай', 1]
['аждагьан-', 1]
['къиметни', 1]
['тагайтiа', 1]
['канвайвили', 1]
['аждагьади', 1]
['къванерин', 1]
['абрукай', 1]
['карванчийрив', 1]
['къуччагъвал', 1]
['дугуниз', 1]
['вира', 1]
['юргъади', 1]
['саламат', 1]
['авурбуруз', 1]
['нуькериз', 1]
['шегьердив', 1]
['вагьшийрин', 1]
['дестейри', 1]
['шегьерар', 1]
['тарашзавай', 1]
['элкъуьрнавай', 1]
['хьанвайвилей', 1]
['агал', 1]
['хъувунвай', 1]
['цлан', 1]
['далдани', 1]
['текъведай', 1]
['дуьзен', 1]
['чкани', 1]
['лагьайди', 1]
['тирамма', 1]
['агъаяр', 1]
['–хъел', 1]
['ийизаватiа', 1]
['акъузна', 1]
['вегьизва', 1]
['экъуьрайла', 1]
['гъила', 1]
['хтанакилигайтiа', 1]
['варни', 1]
['карванчиярни', 1]
['къаравулчийри', 1]
['фемир', 1]
['гьинаватiа', 1]
['къаравулчидини', 1]
['къаравулчиди', 1]
['фирай', 1]
['атiайди', 1]
['нуькерда', 1]
['къаравулчийрин', 1]
['чiехида', 1]
['эмирнаса', 1]
['атiанвай', 1]
['гурай', 1]
['пабвила', 1]
['къаравулрал', 1]
['гуьзчивал', 1]
['атiанай', 1]
['буьгьтан', 1]
['карванчийрал', 1]
['гадарнай', 1]
['тестикьарна', 1]
['къаравулчидивай', 1]
['кiвалер-дараматар', 1]
['гарданра', 1]
['дидедихъ', 1]
['рахкурай', 1]
['эцигнамасад', 1]
['гума', 1]
['гумай', 1]
['кiвалер-къар', 1]
['шейэр-имаратар', 1]
['темпелдикай', 1]
['тербияди', 1]
['къванеризни', 1]
['таъсир', 1]
['гуда86', 1]
['кучудиз', 1]
['хуьруьв', 1]
['хванахадин', 1]
['элячi', 1]
['зуьгьутбега', 1]
['малумарда', 1]
['хванахади', 1]
['ахкъуддач', 1]
['эверайлаван', 1]
['лаш', 1]
['гакъатна', 1]
['зугьутбег', 1]
['ишеда', 1]
['хуьруьнбуруз', 1]
['жузунар', 1]
['дидейрихъ', 1]
['хьайихуьруьнбур', 1]
['дидеярни', 1]
['цивинар', 1]
['зуьгьуьтбегдивай', 1]
['твадайла', 1]
['тунвай', 1]
['кус', 1]
['чувалрин', 1]
['шикаят', 1]
['агъадачтiа', 1]
['хуьруьнбурвай', 1]
['цiивиндин', 1]
['зуьгьуьтбеген', 1]
['чiалах', 1]
['къавар', 1]
['катаз', 1]
['зугьуьтбег', 1]
['зугьутбега', 1]
['зверзава', 1]
['зуьгьуьтбегани', 1]
['алчудна', 1]
['бармакни', 1]
['гьинихъди', 1]
['какъазна', 1]
['катай', 1]
['суьруьни', 1]
['зуьгьуьтбегахъ', 1]
['кьена102', 1]
['къари-дидекайни', 1]
['недайди', 1]
['къари-дидедивай', 1]
['тухар', 1]
['килодин', 1]
['сарикай', 1]
['чавдар', 1]
['крарин', 1]
['фидайвал', 1]
['храдатiа', 1]
['къажгъан', 1]
['кефзава', 1]
['ириндик', 1]
['хъвернахер', 1]
['ирин', 1]
['гъаларикайни', 1]
['рекiидайди', 1]
['папалай', 1]
['хушивилелди', 1]
['туьнариз', 1]
['ишезва', 1]
['ишедач', 1]
['халадикай', 1]
['ихьтинди', 1]
['чiаларихъ', 1]
['девлетар', 1]
['бахтлудаказ', 1]
['хтана2', 1]
['дэне', 1]
['мичiи-мичiер', 1]
['эквер', 1]
['яргъара', 1]
['акьурла', 1]
['цiар-цiар', 1]
['сад-садак', 1]
['гьалкiанвай', 1]
['халкьна', 1]
['какур', 1]
['авахьиз-авахьиз', 1]
['мичiи-мичiера', 1]
['квахьун', 1]
['тадай', 1]
['къугъвазвайтiани', 1]
['юзазвачир', 1]
['экуьникай', 1]
['рангарикай', 1]
['дакiуна', 1]
['мичiи-мичiерин', 1]
['чiав', 1]
['арабадин', 1]
['руьгьдихъ', 1]
['чiулаввиликай', 1]
['михьун', 1]
['яратмишна', 1]
['буьгiуьяр', 1]
['алпаназ', 1]
['чил-ни', 1]
['винизна-агъуз', 1]
['гугрум-пахърахъдин', 1]
['къакъатна10', 1]
['рушари-кай', 1]
['фи-кирар', 1]
['ал-лагьди', 1]
['ракъур-на', 1]
['бу-бадин', 1]
['аму-кьна', 1]
['акъвазна-вай', 1]
['ак-ван', 1]
['месин', 1]
['бу-бани', 1]
['вили-кан', 1]
['перпи-лагда', 1]
['дакiанз-дакiанз', 1]
['га-лудна', 1]
['цiелхем-цiелхем', 1]
['килиг-на', 1]
['фи-кирна', 1]
['ага-кьдалди', 1]
['лугь-уда15', 1]
['рагъ-ханумни', 1]
['пегьлеван', 1]
['цiаюн', 1]
['шардай', 1]
['гуь-зел', 1]
['ийир-тейир', 1]
['ру-шакай', 1]
['юкъ', 1]
['тiурфан-дэвдивай', 1]
['шуьшедин', 1]
['кiвалера', 1]
['такун', 1]
['цiайлапанар', 1]
['къва-лар', 1]
['цава-рал', 1]
['тiурфан-дэвдин', 1]
['чiими', 1]
['суьгьуьрчи', 1]
['тiурфан', 1]
['такан', 1]
['тiурфандикай', 1]
['ажайиб', 1]
['гакъудна', 1]
['тiурфаназ', 1]
['виле-рай', 1]
['накъварикай', 1]
['хуьлер', 1]
['гьуьлер', 1]
['булахар', 1]
['элягьна', 1]
['алама31', 1]
['гудулдикай', 1]
['къуррай', 1]
['минетдайла', 1]
['рикiивайни', 1]
['геренда', 1]
['абулейсан', 1]
['къур-рай', 1]
['кван…', 1]
['ахьтин', 1]
['тиртiа', 1]
['марфадикай', 1]
['кьаз-кьаз', 1]
['цавузни', 1]
['жедай35', 1]
['эвелдай', 1]
['гъуцра-вай', 1]
['къура', 1]
['минетиз', 1]
['ник1ериз', 1]
['салариз', 1]
['агакьзавач', 1]
['гъуцра', 1]
['дагъдилай', 1]
['гьуьлелдини', 1]
['аран', 1]
['патахъни', 1]
['хулар', 1]
['кьудял', 1]
['тiуран', 1]
['пилиди', 1]
['сувув', 1]
['агакьарайтiа', 1]
['же-дачни', 1]
['цiразвай', 1]
['живерин', 1]
['вацiук', 1]
['акахьдайвал', 1]
['галукьарна', 1]
['цiайлапандикай', 1]
['кiуф', 1]
['нисидин', 1]
['ккiал', 1]
['суван', 1]
['кукiвалай', 1]
['кьибледихъ', 1]
['лугьу-зва38', 1]
['тилитри', 1]
['ягiун', 1]
['та-вуна', 1]
['ягъийрин', 1]
['гарданар', 1]
['атiанатiани', 1]
['сангьисаб', 1]
['акур-ла', 1]
['гьунар', 1]
['кiамара', 1]
['дугунра', 1]
['руквара-тамара', 1]
['никiе', 1]
['тiекв', 1]
['къуьле', 1]
['нет', 1]
['акьун', 1]
['тавурбур', 1]
['гъуьлегъриз', 1]
['чилера', 1]
['гила-ни', 1]
['серфе', 1]
['ягiаз', 1]
['гъазур', 1]
['я47', 1]
['алата', 1]
['вахканайтiа', 1]
['куьмекнатiа', 1]
['турни', 1]
['де-верихъ', 1]
['къудурмиш', 1]
['динжвал', 1]
['гузмачир', 1]
['ала-матдин', 1]
['вижевай', 1]
['мярекат', 1]
['гургагь', 1]
['лугьуз-хъуьрез', 1]
['гъилени', 1]
['аламатдин', 1]
['нацiаз', 1]
['нацiунихъни', 1]
['гилигнава', 1]
['гимишдин', 1]
['акьалжнавай', 1]
['челег', 1]
['гатазва', 1]
['девдини', 1]
['кiарасдал', 1]
['кiашунин', 1]
['цiилерихъ', 1]
['хкуьриз', 1]
['гъариба', 1]
['ре-кьиз', 1]
['къарсур', 1]
['ягъай', 1]
['шарвилида', 1]
['ка-тай', 1]
['затiариз', 1]
['шейер', 1]
['шейэрни', 1]
['ахъайдайла', 1]
['деврилай', 1]
['мецелди', 1]
['шарвилидихъ', 1]
['гьазурайбур', 1]
['туькiуьр-навай', 1]
['гьазурай', 1]
['есирда', 1]
['эхир-ни', 1]
['цiайлапан-дин', 1]
['гапурдалди', 1]
['сятда', 1]
['есирдавай', 1]
['устiарни', 1]
['къарсатмишдай', 1]
['шейэрин', 1]
['муькуьдан', 1]
['уьткемвални', 1]
['такабурвал', 1]
['весини', 1]
['къуватлувални', 1]
['дурумлувал', 1]
['48', 1]
['эцигуникай', 1]
['эвелра', 1]
['уьмуьрзавай', 1]
['физ-хкведайдалай', 1]
['ламувал', 1]
['цегврен', 1]
['кiунтiуна', 1]
['цекверивай', 1]
['цеквери', 1]
['уьмуьрун', 1]
['седа', 1]
['чiана', 1]
['туьхкiуьр', 1]
['59', 1]
['вахканатiа', 1]
['кiвалахзавайла', 1]
['цiверекiвдикай', 1]
['маркуни', 1]
['ялавдикай', 1]
['агатна', 1]
['ялавдив', 1]
['ялавдиз', 1]
['акъвазайдалай', 1]
['цiу', 1]
['чимини', 1]
['иши-гълаванни', 1]
['гатада', 1]
['кьил-кiвач', 1]
['ракъурай', 1]
['гьикiда', 1]
['аждагьадивай', 1]
['пагьливандин', 1]
['дерд-хажалат', 1]
['лезгистан-дин', 1]
['шарвили-ди', 1]
['аждагьанарни', 1]
['садни-кьвед', 1]
['къив', 1]
['гапурралди', 1]
['кьегьалри', 1]
['дерейрай', 1]
['цiуз', 1]
['къулара', 1]
['туьхуьрзамач118', 1]
['бахтаварни', 1]
['хизанда', 1]
['хьана–гада', 1]
['вацiа', 1]
['хизан', 1]
['хьуьзвай', 1]
['мурад', 1]
['фикирнай', 1]
['ди-дени', 1]
['туху-звай', 1]
['экуьнихъ', 1]
['никелай', 1]
['бахтиярдивай', 1]
['балугъни', 1]
['раб', 1]
['желда', 1]
['балугъди', 1]
['цвуна', 1]
['кили-гайтiа', 1]
['балугъ', 1]
['рапаник', 1]
['кканавайди', 1]
['сифе', 1]
['бахтиярдиз', 1]
['акадариз', 1]
['гуьрчеквал', 1]
['пенжердик', 1]
['михьивал', 1]
['тiуьнни', 1]
['гьазурнавай', 1]
['пакадин', 1]
['макьамарна', 1]
['пенжердин', 1]
['хелекай', 1]
['бахтавар', 1]
['амбур', 1]
['хьана166', 1]
['кечмиш', 1]
['мийит', 1]
['куьцуькна', 1]
['дурнайри', 1]
['сурун', 1]
['ва-хан', 1]
['руьгьер', 1]
['жагьил', 1]
['169', 1]
['дегь', 1]
['лезгийрихъ', 1]
['акьулу', 1]
['ракъурдай', 1]
['ахцегьрин', 1]
['рахуда', 1]
['жунгвани', 1]
['хьена', 1]
['ан', 1]
['гьакiа', 1]
['халу-ди', 1]
['фу-тiуьн', 1]
['месер', 1]
['яргъанар', 1]
['шеэрихъ', 1]
['бугъваз', 1]
['мана', 1]
['талдикай', 1]
['ахъай-дай', 1]
['афизатаз', 1]
['кани', 1]
['имир', 1]
['жунгвадикай', 1]
['гьерекет-на', 1]
['жунгвадин', 1]
['ха-лиф', 1]
['халиф', 1]
['афизат', 1]
['кьандатiани', 1]
['куьри', 1]
['галатдачир', 1]
['суьгьуьр', 1]
['крарикай', 1]
['виликамаз', 1]
